"Llara (Mulgate Creek)" spanning 2021-03-01 00:00:00+11:00 to 2021-04-01 00:00:00+11:00
Generated at 2022-02-11 10:58:51.281972+11:00

Time, Temperature (C), Dew Point (C), Wind (km/h), Gust (km/h), Wind Dir, Rain Since 9am (mm), MSLP (hPa), Rel Humidity (%), Delta-T (C), Int Temp (C), Solar Rad (kWh/m^2), UV, ETo (mm)
2021-03-05 15:45:00, 34.2, 12.0, 0.0, 0.0, 180, 0.0, ?, 26, 14.6, ?, ?, ?, ?
2021-03-05 16:00:00, 39.8, 12.6, 0.0, 0.0, 180, 0.0, ?, 20, 18.2, ?, ?, ?, ?
2021-03-05 16:15:00, 40.3, 12.2, 0.0, 0.0, 180, 0.0, ?, 19, 18.8, ?, ?, ?, ?
2021-03-05 16:30:00, 40.3, 9.7, 0.0, 0.0, 180, 0.0, ?, 16, 19.8, ?, ?, ?, ?
2021-03-05 16:45:00, 40.1, 10.4, 0.0, 0.0, 180, 0.0, ?, 17, 19.4, ?, ?, ?, ?
2021-03-05 17:00:00, 39.9, 11.1, 0.0, 0.0, 180, 0.0, ?, 18, 18.9, ?, ?, ?, ?
2021-03-05 17:15:00, 40.8, 12.6, 0.0, 0.0, 180, 0.0, ?, 19, 18.9, ?, ?, ?, ?
2021-03-05 17:30:00, 40.8, 11.8, 0.0, 0.0, 180, 0.0, ?, 18, 19.3, ?, ?, ?, ?
2021-03-05 17:45:00, 41.8, 11.8, 0.0, 0.0, 180, 0.0, ?, 17, 20.1, ?, ?, ?, ?
2021-03-05 18:00:00, 40.2, 10.5, 0.0, 0.0, 180, 0.0, ?, 17, 19.4, ?, ?, ?, ?
2021-03-05 18:15:00, 40.1, 11.3, 0.0, 0.0, 180, 0.0, ?, 18, 19.0, ?, ?, ?, ?
2021-03-05 18:30:00, 39.7, 10.9, 0.0, 0.0, 180, 0.0, ?, 18, 18.9, ?, ?, ?, ?
2021-03-05 18:45:00, 34.9, 10.7, 0.0, 0.0, 180, 0.0, ?, 23, 15.6, ?, ?, ?, ?
2021-03-05 19:00:00, 31.5, 10.2, 0.0, 0.0, 180, 0.0, ?, 27, 13.4, ?, ?, ?, ?
2021-03-05 19:15:00, 29.9, 9.9, 0.0, 0.0, 180, 0.0, ?, 29, 12.4, ?, ?, ?, ?
2021-03-05 19:30:00, 28.8, 9.5, 0.0, 0.0, 180, 0.0, ?, 30, 11.9, ?, ?, ?, ?
2021-03-05 19:45:00, 27.8, 9.6, 0.0, 0.0, 180, 0.0, ?, 32, 11.2, ?, ?, ?, ?
2021-03-05 20:00:00, 26.8, 9.2, 0.0, 0.0, 180, 0.0, ?, 33, 10.8, ?, ?, ?, ?
2021-03-05 20:15:00, 26.0, 9.8, 0.0, 0.0, 180, 0.0, ?, 36, 9.9, ?, ?, ?, ?
2021-03-05 20:30:00, 25.3, 10.0, 0.0, 0.0, 180, 0.0, ?, 38, 9.4, ?, ?, ?, ?
2021-03-05 20:45:00, 24.6, 9.7, 0.0, 0.0, 180, 0.0, ?, 39, 9.1, ?, ?, ?, ?
2021-03-05 21:00:00, 24.0, 9.6, 0.0, 0.0, 180, 0.0, ?, 40, 8.8, ?, ?, ?, ?
2021-03-05 21:15:00, 23.6, 10.3, 0.0, 0.0, 180, 0.0, ?, 43, 8.2, ?, ?, ?, ?
2021-03-05 21:30:00, 22.8, 9.2, 0.0, 0.0, 180, 0.0, ?, 42, 8.2, ?, ?, ?, ?
2021-03-05 21:45:00, 22.2, 9.4, 0.0, 0.0, 180, 0.0, ?, 44, 7.7, ?, ?, ?, ?
2021-03-05 22:00:00, 21.6, 9.5, 0.0, 0.0, 180, 0.0, ?, 46, 7.2, ?, ?, ?, ?
2021-03-05 22:15:00, 21.1, 10.0, 0.0, 0.0, 180, 0.0, ?, 49, 6.7, ?, ?, ?, ?
2021-03-05 22:30:00, 20.4, 9.0, 0.0, 0.0, 180, 0.0, ?, 48, 6.7, ?, ?, ?, ?
2021-03-05 22:45:00, 19.8, 9.4, 0.0, 0.0, 180, 0.0, ?, 51, 6.2, ?, ?, ?, ?
2021-03-05 23:00:00, 19.2, 9.4, 0.0, 0.0, 180, 0.0, ?, 53, 5.8, ?, ?, ?, ?
