"Llara (Mulgate Creek)" spanning 2021-07-01 00:00:00+10:00 to 2021-08-01 00:00:00+10:00
Generated at 2022-02-11 10:59:01.287531+11:00

Time, Temperature (C), Dew Point (C), Wind (km/h), Gust (km/h), Wind Dir, Rain Since 9am (mm), MSLP (hPa), Rel Humidity (%), Delta-T (C), Int Temp (C), Solar Rad (kWh/m^2), UV, ETo (mm)
2021-07-01 21:00:00, 14.1, 13.0, 18.1, 27.0, 10, 7.0, ?, 93, 0.7, ?, 0.55, ?, 0.54
2021-07-01 21:15:00, 14.2, 13.1, 18.8, 31.0, 8, 7.0, ?, 93, 0.7, ?, 0.55, ?, 0.55
2021-07-01 21:30:00, 14.1, 13.1, 19.0, 27.0, 9, 7.4, ?, 94, 0.6, ?, 0.55, ?, 0.55
2021-07-01 21:45:00, 14.1, 13.1, 16.8, 24.0, 13, 7.4, ?, 94, 0.6, ?, 0.55, ?, 0.55
2021-07-01 22:00:00, 14.2, 13.2, 15.4, 23.0, 12, 7.4, ?, 94, 0.6, ?, 0.55, ?, 0.55
2021-07-01 22:15:00, 14.2, 13.2, 14.8, 21.0, 17, 7.4, ?, 94, 0.6, ?, 0.55, ?, 0.56
2021-07-01 22:30:00, 14.2, 13.2, 14.6, 23.0, 13, 7.6, ?, 94, 0.6, ?, 0.55, ?, 0.56
2021-07-01 22:45:00, 14.1, 13.1, 15.4, 24.0, 1, 9.6, ?, 94, 0.6, ?, 0.55, ?, 0.56
2021-07-01 23:00:00, 14.1, 13.3, 14.7, 23.0, 4, 12.4, ?, 95, 0.5, ?, 0.55, ?, 0.56
2021-07-01 23:15:00, 14.1, 13.3, 13.2, 21.0, 7, 12.8, ?, 95, 0.5, ?, 0.55, ?, 0.56
2021-07-01 23:30:00, 14.1, 13.3, 14.0, 26.0, 359, 13.0, ?, 95, 0.5, ?, 0.55, ?, 0.56
2021-07-01 23:45:00, 14.1, 13.3, 10.8, 18.0, 4, 13.0, ?, 95, 0.5, ?, 0.55, ?, 0.57
2021-07-02 00:00:00, 14.1, 13.3, 7.6, 13.0, 8, 13.0, ?, 95, 0.5, ?, 0.55, ?, 0.57
2021-07-02 00:15:00, 14.1, 13.3, 8.3, 16.0, 357, 13.0, ?, 95, 0.5, ?, 0.00, ?, 0.00
2021-07-02 00:30:00, 14.1, 13.1, 10.0, 21.0, 352, 13.0, ?, 94, 0.6, ?, 0.00, ?, 0.00
2021-07-02 00:45:00, 14.0, 13.0, 9.2, 16.0, 339, 13.0, ?, 94, 0.6, ?, 0.00, ?, 0.00
2021-07-02 01:00:00, 13.9, 12.9, 9.4, 16.0, 353, 13.0, ?, 94, 0.6, ?, 0.00, ?, 0.01
2021-07-02 01:15:00, 13.9, 12.9, 9.9, 14.0, 17, 13.0, ?, 94, 0.6, ?, 0.00, ?, 0.01
2021-07-02 01:30:00, 13.6, 12.5, 9.8, 13.0, 20, 13.2, ?, 93, 0.7, ?, 0.00, ?, 0.01
2021-07-02 01:45:00, 13.5, 12.6, 7.1, 11.0, 6, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.01
2021-07-02 02:00:00, 13.2, 12.3, 5.3, 8.0, 319, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.01
2021-07-02 02:15:00, 13.1, 12.2, 3.5, 8.0, 328, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.01
2021-07-02 02:30:00, 13.1, 12.2, 6.7, 11.0, 356, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.01
2021-07-02 02:45:00, 13.1, 12.2, 7.1, 11.0, 354, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.02
2021-07-02 03:00:00, 13.1, 12.2, 4.4, 10.0, 344, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.02
2021-07-02 03:15:00, 13.0, 12.1, 3.4, 6.0, 6, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.02
2021-07-02 03:30:00, 13.0, 12.1, 4.2, 6.0, 12, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.02
2021-07-02 03:45:00, 12.9, 12.0, 4.5, 8.0, 22, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.02
2021-07-02 04:00:00, 12.9, 12.0, 4.5, 6.0, 19, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.02
2021-07-02 04:15:00, 12.9, 12.0, 3.6, 8.0, 10, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.02
2021-07-02 04:30:00, 12.9, 12.0, 2.1, 6.0, 1, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.02
2021-07-02 04:45:00, 12.8, 11.9, 2.7, 5.0, 357, 13.2, ?, 94, 0.6, ?, 0.00, ?, 0.02
2021-07-02 05:00:00, 12.8, 12.0, 4.5, 6.0, 6, 13.2, ?, 95, 0.5, ?, 0.00, ?, 0.02
2021-07-02 05:15:00, 12.8, 12.0, 3.9, 6.0, 4, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.02
2021-07-02 05:30:00, 12.9, 12.1, 6.2, 10.0, 2, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.02
2021-07-02 05:45:00, 12.9, 12.1, 6.3, 11.0, 19, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.03
2021-07-02 06:00:00, 12.9, 12.1, 4.8, 10.0, 17, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.03
2021-07-02 06:15:00, 12.9, 12.1, 1.1, 5.0, 312, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.03
2021-07-02 06:30:00, 12.8, 12.0, 0.0, 0.0, 180, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.03
2021-07-02 06:45:00, 12.9, 12.1, 0.0, 0.0, 180, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.03
2021-07-02 07:00:00, 12.8, 12.0, 0.0, 0.0, 180, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.03
2021-07-02 07:15:00, 12.8, 12.0, 0.0, 3.0, 102, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.03
2021-07-02 07:30:00, 12.8, 12.0, 4.2, 6.0, 60, 13.4, ?, 95, 0.5, ?, 0.00, ?, 0.03
2021-07-02 07:45:00, 12.8, 12.0, 3.1, 5.0, 53, 13.4, ?, 95, 0.5, ?, 0.01, ?, 0.03
2021-07-02 08:00:00, 12.9, 12.1, 4.6, 6.0, 38, 13.4, ?, 95, 0.5, ?, 0.02, ?, 0.04
2021-07-02 08:15:00, 13.2, 12.4, 4.5, 6.0, 29, 13.4, ?, 95, 0.5, ?, 0.04, ?, 0.05
2021-07-02 08:30:00, 13.5, 12.7, 3.8, 6.0, 16, 13.4, ?, 95, 0.5, ?, 0.06, ?, 0.06
2021-07-02 08:45:00, 13.9, 12.9, 0.7, 3.0, 352, 13.4, ?, 94, 0.6, ?, 0.11, ?, 0.09
2021-07-02 09:00:00, 13.9, 12.9, 3.3, 8.0, 307, 13.4, ?, 94, 0.6, ?, 0.15, ?, 0.11
2021-07-02 09:15:00, 13.8, 12.7, 4.8, 8.0, 282, 0.0, ?, 93, 0.7, ?, 0.20, ?, 0.13
2021-07-02 09:30:00, 14.1, 12.7, 3.0, 8.0, 294, 0.0, ?, 91, 0.9, ?, 0.26, ?, 0.17
2021-07-02 09:45:00, 14.7, 13.1, 1.9, 8.0, 280, 0.0, ?, 90, 1.0, ?, 0.34, ?, 0.21
2021-07-02 10:00:00, 14.4, 12.3, 6.9, 11.0, 314, 0.0, ?, 87, 1.3, ?, 0.39, ?, 0.24
2021-07-02 10:15:00, 14.6, 12.8, 7.0, 11.0, 323, 0.0, ?, 89, 1.1, ?, 0.46, ?, 0.27
2021-07-02 10:30:00, 14.5, 12.5, 5.1, 10.0, 329, 0.0, ?, 88, 1.2, ?, 0.50, ?, 0.29
2021-07-02 10:45:00, 15.1, 12.4, 3.4, 8.0, 334, 0.0, ?, 84, 1.6, ?, 0.58, ?, 0.34
2021-07-02 11:00:00, 15.3, 12.4, 1.9, 5.0, 359, 0.0, ?, 83, 1.8, ?, 0.61, ?, 0.35
2021-07-02 11:15:00, 15.8, 12.9, 0.5, 3.0, 117, 0.0, ?, 83, 1.8, ?, 0.70, ?, 0.40
2021-07-02 11:30:00, 16.0, 12.2, 3.9, 10.0, 346, 0.0, ?, 78, 2.4, ?, 0.80, ?, 0.46
2021-07-02 11:45:00, 16.1, 12.1, 5.9, 11.0, 289, 0.0, ?, 77, 2.5, ?, 0.90, ?, 0.51
2021-07-02 12:00:00, 16.0, 12.0, 4.4, 8.0, 295, 0.0, ?, 77, 2.5, ?, 0.96, ?, 0.56
2021-07-02 12:15:00, 16.0, 11.8, 4.2, 10.0, 317, 0.0, ?, 76, 2.6, ?, 1.03, ?, 0.60
2021-07-02 12:30:00, 16.6, 12.9, 5.0, 14.0, 284, 0.0, ?, 79, 2.3, ?, 1.14, ?, 0.65
2021-07-02 12:45:00, 16.1, 12.3, 8.6, 16.0, 301, 0.0, ?, 78, 2.4, ?, 1.21, ?, 0.69
2021-07-02 13:00:00, 16.0, 12.2, 10.0, 14.0, 296, 0.0, ?, 78, 2.4, ?, 1.27, ?, 0.74
2021-07-02 13:15:00, 16.1, 12.3, 6.7, 13.0, 277, 0.0, ?, 78, 2.4, ?, 1.35, ?, 0.78
2021-07-02 13:30:00, 16.1, 11.9, 3.9, 11.0, 280, 0.0, ?, 76, 2.6, ?, 1.39, ?, 0.81
2021-07-02 13:45:00, 16.8, 11.9, 5.3, 11.0, 286, 0.0, ?, 73, 3.0, ?, 1.48, ?, 0.86
2021-07-02 14:00:00, 16.8, 11.5, 8.8, 16.0, 318, 0.0, ?, 71, 3.2, ?, 1.56, ?, 0.91
2021-07-02 14:15:00, 16.8, 11.7, 7.9, 13.0, 298, 0.0, ?, 72, 3.1, ?, 1.63, ?, 0.96
2021-07-02 14:30:00, 16.4, 12.2, 9.8, 18.0, 300, 0.0, ?, 76, 2.6, ?, 1.67, ?, 0.98
2021-07-02 14:45:00, 16.6, 12.1, 6.7, 13.0, 285, 0.0, ?, 75, 2.8, ?, 1.71, ?, 1.01
2021-07-02 15:00:00, 16.7, 11.6, 9.1, 14.0, 283, 0.0, ?, 72, 3.1, ?, 1.76, ?, 1.05
2021-07-02 15:15:00, 16.8, 12.1, 5.1, 10.0, 281, 0.0, ?, 74, 2.9, ?, 1.80, ?, 1.08
2021-07-02 15:30:00, 17.1, 12.4, 4.5, 13.0, 266, 0.0, ?, 74, 2.9, ?, 1.88, ?, 1.13
2021-07-02 15:45:00, 16.5, 11.4, 9.1, 13.0, 267, 0.0, ?, 72, 3.1, ?, 1.83, ?, 1.10
2021-07-02 16:00:00, 16.3, 11.9, 6.8, 10.0, 271, 0.0, ?, 75, 2.7, ?, 1.89, ?, 1.15
2021-07-02 16:15:00, 16.8, 11.9, 4.8, 8.0, 269, 0.0, ?, 73, 3.0, ?, 1.91, ?, 1.17
2021-07-02 16:30:00, 16.5, 11.6, 5.1, 8.0, 264, 0.0, ?, 73, 3.0, ?, 1.93, ?, 1.19
2021-07-02 16:45:00, 16.2, 11.8, 4.8, 6.0, 266, 0.0, ?, 75, 2.7, ?, 1.92, ?, 1.18
2021-07-02 17:00:00, 15.9, 11.5, 5.3, 8.0, 271, 0.0, ?, 75, 2.7, ?, 1.94, ?, 1.20
2021-07-02 17:15:00, 15.1, 11.3, 3.1, 6.0, 272, 0.0, ?, 78, 2.3, ?, 1.94, ?, 1.20
2021-07-02 17:30:00, 14.6, 11.2, 0.0, 0.0, 180, 0.0, ?, 80, 2.0, ?, 1.94, ?, 1.20
2021-07-02 17:45:00, 14.3, 11.1, 0.2, 3.0, 273, 0.0, ?, 81, 1.9, ?, 1.94, ?, 1.20
2021-07-02 18:00:00, 14.1, 10.9, 1.5, 5.0, 302, 0.0, ?, 81, 1.9, ?, 1.94, ?, 1.20
2021-07-02 18:15:00, 12.6, 10.1, 0.3, 5.0, 336, 0.0, ?, 85, 1.4, ?, 1.94, ?, 1.20
2021-07-02 18:30:00, 12.4, 10.3, 3.6, 8.0, 54, 0.0, ?, 87, 1.2, ?, 1.94, ?, 1.21
2021-07-02 18:45:00, 11.8, 9.7, 0.0, 0.0, 180, 0.0, ?, 87, 1.2, ?, 1.94, ?, 1.21
2021-07-02 19:00:00, 10.6, 8.9, 0.3, 5.0, 72, 0.0, ?, 89, 1.0, ?, 1.94, ?, 1.21
2021-07-02 19:15:00, 10.0, 8.6, 4.6, 6.0, 82, 0.0, ?, 91, 0.8, ?, 1.94, ?, 1.21
2021-07-02 19:30:00, 9.6, 8.4, 0.1, 3.0, 85, 0.0, ?, 92, 0.7, ?, 1.94, ?, 1.21
2021-07-02 19:45:00, 9.4, 8.2, 0.0, 0.0, 180, 0.0, ?, 92, 0.7, ?, 1.94, ?, 1.21
2021-07-02 20:00:00, 9.3, 8.2, 0.0, 0.0, 180, 0.0, ?, 93, 0.6, ?, 1.94, ?, 1.21
2021-07-02 20:15:00, 9.2, 8.1, 0.0, 0.0, 180, 0.0, ?, 93, 0.6, ?, 1.94, ?, 1.21
2021-07-02 20:30:00, 8.9, 7.8, 0.0, 0.0, 180, 0.0, ?, 93, 0.6, ?, 1.94, ?, 1.21
2021-07-02 20:45:00, 9.0, 8.1, 0.0, 0.0, 180, 0.0, ?, 94, 0.5, ?, 1.94, ?, 1.21
2021-07-02 21:00:00, 8.6, 7.5, 0.0, 0.0, 180, 0.0, ?, 93, 0.6, ?, 1.94, ?, 1.21
2021-07-02 21:15:00, 8.5, 7.6, 0.0, 0.0, 180, 0.0, ?, 94, 0.5, ?, 1.94, ?, 1.21
2021-07-02 21:30:00, 8.1, 7.2, 0.0, 0.0, 180, 0.0, ?, 94, 0.5, ?, 1.94, ?, 1.21
2021-07-02 21:45:00, 8.3, 7.4, 0.0, 0.0, 180, 0.0, ?, 94, 0.5, ?, 1.94, ?, 1.21
2021-07-02 22:00:00, 8.2, 7.3, 0.0, 0.0, 180, 0.0, ?, 94, 0.5, ?, 1.94, ?, 1.21
2021-07-02 22:15:00, 7.7, 6.8, 0.0, 0.0, 180, 0.0, ?, 94, 0.5, ?, 1.94, ?, 1.21
2021-07-02 22:30:00, 7.6, 6.7, 4.1, 6.0, 126, 0.0, ?, 94, 0.5, ?, 1.94, ?, 1.21
2021-07-02 22:45:00, 6.9, 6.0, 3.7, 6.0, 98, 0.0, ?, 94, 0.5, ?, 1.94, ?, 1.21
2021-07-02 23:00:00, 7.4, 6.7, 0.7, 3.0, 88, 0.0, ?, 95, 0.4, ?, 1.94, ?, 1.21
2021-07-02 23:15:00, 7.6, 6.8, 0.0, 0.0, 180, 0.0, ?, 95, 0.4, ?, 1.94, ?, 1.21
2021-07-02 23:30:00, 7.3, 6.4, 0.0, 0.0, 180, 0.0, ?, 94, 0.5, ?, 1.94, ?, 1.21
2021-07-02 23:45:00, 6.9, 6.2, 0.0, 0.0, 180, 0.0, ?, 95, 0.4, ?, 1.94, ?, 1.21
2021-07-03 00:00:00, 6.8, 6.1, 0.0, 0.0, 180, 0.0, ?, 95, 0.4, ?, 1.94, ?, 1.21
2021-07-03 00:15:00, 6.8, 6.1, 0.0, 0.0, 180, 0.0, ?, 95, 0.4, ?, 0.00, ?, 0.00
2021-07-03 00:30:00, 6.6, 5.9, 0.0, 0.0, 180, 0.0, ?, 95, 0.4, ?, 0.00, ?, 0.00
2021-07-03 00:45:00, 7.3, 6.6, 0.0, 0.0, 180, 0.0, ?, 95, 0.4, ?, 0.00, ?, 0.00
2021-07-03 01:00:00, 6.9, 6.2, 0.7, 5.0, 88, 0.0, ?, 95, 0.4, ?, 0.00, ?, 0.00
2021-07-03 01:15:00, 6.3, 5.6, 1.8, 5.0, 89, 0.0, ?, 95, 0.4, ?, 0.00, ?, 0.00
2021-07-03 01:30:00, 6.0, 5.3, 0.0, 0.0, 180, 0.0, ?, 95, 0.4, ?, 0.00, ?, 0.00
2021-07-03 01:45:00, 6.3, 5.6, 0.0, 0.0, 180, 0.0, ?, 95, 0.4, ?, 0.00, ?, 0.00
