"Llara (Mulgate Creek)" spanning 2021-10-01 00:00:00+10:00 to 2021-11-01 01:00:00+11:00
Generated at 2022-02-11 10:59:09.101750+11:00

Time, Temperature (C), Dew Point (C), Wind (km/h), Gust (km/h), Wind Dir, Rain Since 9am (mm), MSLP (hPa), Rel Humidity (%), Delta-T (C), Int Temp (C), Solar Rad (kWh/m^2), UV, ETo (mm)
2021-10-01 08:15:00, 19.2, 14.5, 24.6, 39.0, 39, 0.0, ?, 74, 3.1, ?, 0.29, ?, 0.50
2021-10-01 08:30:00, 19.6, 14.6, 23.6, 40.0, 30, 0.0, ?, 73, 3.2, ?, 0.38, ?, 0.56
2021-10-01 08:45:00, 20.4, 15.2, 24.7, 43.0, 39, 0.0, ?, 72, 3.5, ?, 0.48, ?, 0.64
2021-10-01 09:00:00, 20.8, 14.7, 23.1, 37.0, 50, 0.0, ?, 68, 4.0, ?, 0.60, ?, 0.72
2021-10-01 09:15:00, 21.4, 14.8, 21.2, 35.0, 32, 0.0, ?, 66, 4.3, ?, 0.86, ?, 0.90
2021-10-01 09:30:00, 21.5, 14.4, 22.1, 32.0, 29, 0.0, ?, 64, 4.7, ?, 0.73, ?, 0.81
2021-10-01 09:45:00, 21.3, 14.7, 19.0, 31.0, 344, 0.0, ?, 66, 4.3, ?, 1.01, ?, 1.00
2021-10-01 10:00:00, 21.5, 14.9, 23.1, 39.0, 326, 0.0, ?, 66, 4.3, ?, 1.16, ?, 1.10
2021-10-01 10:15:00, 21.1, 15.2, 21.3, 35.0, 310, 0.0, ?, 69, 3.9, ?, 1.30, ?, 1.19
2021-10-01 10:30:00, 20.5, 15.3, 19.7, 31.0, 327, 0.0, ?, 72, 3.5, ?, 1.38, ?, 1.25
2021-10-01 10:45:00, 21.5, 15.3, 20.3, 39.0, 324, 0.0, ?, 68, 4.1, ?, 1.55, ?, 1.35
2021-10-01 11:00:00, 21.6, 15.9, 21.2, 35.0, 318, 0.0, ?, 70, 3.8, ?, 1.71, ?, 1.45
2021-10-01 11:15:00, 21.9, 15.5, 21.0, 37.0, 325, 0.0, ?, 67, 4.2, ?, 1.88, ?, 1.56
2021-10-01 11:30:00, 22.5, 16.3, 19.5, 39.0, 345, 0.0, ?, 68, 4.2, ?, 2.05, ?, 1.67
2021-10-01 11:45:00, 22.3, 14.7, 21.2, 35.0, 337, 0.0, ?, 62, 5.0, ?, 2.23, ?, 1.79
2021-10-01 12:00:00, 22.8, 14.9, 18.8, 32.0, 358, 0.0, ?, 61, 5.2, ?, 2.41, ?, 1.91
2021-10-01 12:15:00, 23.1, 15.2, 18.1, 32.0, 354, 0.0, ?, 61, 5.2, ?, 2.93, ?, 2.28
2021-10-01 12:30:00, 23.4, 13.6, 19.2, 37.0, 344, 0.0, ?, 54, 6.3, ?, 2.58, ?, 2.04
2021-10-01 12:45:00, 23.6, 14.3, 18.5, 32.0, 337, 0.0, ?, 56, 6.1, ?, 3.10, ?, 2.41
2021-10-01 13:00:00, 23.7, 14.1, 17.2, 39.0, 319, 0.0, ?, 55, 6.2, ?, 2.76, ?, 2.16
2021-10-01 13:15:00, 23.4, 14.4, 15.6, 29.0, 327, 0.0, ?, 57, 5.9, ?, 3.23, ?, 2.51
2021-10-01 13:30:00, 23.4, 14.7, 17.1, 31.0, 313, 0.0, ?, 58, 5.8, ?, 3.37, ?, 2.61
2021-10-01 13:45:00, 24.0, 14.1, 15.8, 29.0, 320, 0.0, ?, 54, 6.5, ?, 3.52, ?, 2.72
2021-10-01 14:00:00, 24.5, 14.3, 16.9, 31.0, 309, 0.0, ?, 53, 6.7, ?, 3.67, ?, 2.84
2021-10-01 14:15:00, 24.3, 13.2, 18.4, 31.0, 301, 0.0, ?, 50, 7.2, ?, 3.81, ?, 2.96
2021-10-01 14:30:00, 24.4, 12.4, 19.0, 34.0, 299, 0.0, ?, 47, 7.7, ?, 3.95, ?, 3.08
2021-10-01 14:45:00, 24.6, 10.8, 18.7, 35.0, 298, 0.0, ?, 42, 8.6, ?, 4.21, ?, 3.32
2021-10-01 15:00:00, 24.2, 10.8, 21.9, 34.0, 293, 0.0, ?, 43, 8.3, ?, 4.07, ?, 3.20
2021-10-01 15:15:00, 23.9, 11.2, 18.7, 32.0, 299, 0.0, ?, 45, 7.9, ?, 4.28, ?, 3.41
2021-10-01 15:30:00, 23.9, 10.6, 17.3, 29.0, 292, 0.0, ?, 43, 8.2, ?, 4.37, ?, 3.51
2021-10-01 15:45:00, 24.1, 10.7, 19.2, 31.0, 286, 0.0, ?, 43, 8.2, ?, 4.46, ?, 3.61
2021-10-01 16:00:00, 23.5, 10.5, 17.9, 31.0, 285, 0.0, ?, 44, 8.0, ?, 4.53, ?, 3.69
2021-10-01 16:15:00, 23.5, 9.5, 18.3, 31.0, 290, 0.0, ?, 41, 8.4, ?, 4.59, ?, 3.78
2021-10-01 16:30:00, 23.4, 8.7, 22.3, 39.0, 290, 0.0, ?, 39, 8.8, ?, 4.64, ?, 3.87
2021-10-01 16:45:00, 22.8, 9.2, 16.4, 27.0, 296, 0.0, ?, 42, 8.2, ?, 4.68, ?, 3.94
2021-10-01 17:00:00, 22.4, 9.5, 11.4, 19.0, 292, 0.0, ?, 44, 7.8, ?, 4.71, ?, 3.99
2021-10-01 17:15:00, 22.1, 10.3, 11.5, 19.0, 284, 0.0, ?, 47, 7.2, ?, 4.73, ?, 4.03
2021-10-01 17:30:00, 21.8, 10.0, 9.1, 18.0, 272, 0.0, ?, 47, 7.2, ?, 4.74, ?, 4.06
2021-10-01 17:45:00, 21.2, 10.1, 8.1, 16.0, 270, 0.0, ?, 49, 6.8, ?, 4.75, ?, 4.11
2021-10-01 18:00:00, 20.4, 10.5, 6.9, 11.0, 272, 0.0, ?, 53, 6.0, ?, 4.74, ?, 4.08
2021-10-01 18:15:00, 19.8, 10.2, 6.5, 11.0, 280, 0.0, ?, 54, 5.8, ?, 4.75, ?, 4.12
2021-10-01 18:30:00, 19.8, 9.9, 6.7, 10.0, 286, 0.0, ?, 53, 5.9, ?, 4.75, ?, 4.14
2021-10-01 18:45:00, 19.5, 9.9, 8.2, 10.0, 285, 0.0, ?, 54, 5.7, ?, 4.75, ?, 4.15
2021-10-01 19:00:00, 19.1, 10.1, 7.5, 10.0, 282, 0.0, ?, 56, 5.4, ?, 4.75, ?, 4.16
2021-10-01 19:15:00, 18.5, 10.3, 8.1, 11.0, 281, 0.0, ?, 59, 4.9, ?, 4.75, ?, 4.21
2021-10-01 19:30:00, 18.3, 10.6, 7.7, 11.0, 278, 0.0, ?, 61, 4.6, ?, 4.75, ?, 4.17
2021-10-01 19:45:00, 18.5, 10.6, 7.8, 11.0, 275, 0.0, ?, 60, 4.8, ?, 4.75, ?, 4.22
2021-10-01 20:00:00, 18.1, 10.7, 7.7, 13.0, 280, 0.0, ?, 62, 4.5, ?, 4.75, ?, 4.19
2021-10-01 20:15:00, 18.4, 10.5, 6.5, 8.0, 288, 0.0, ?, 60, 4.8, ?, 4.75, ?, 4.23
2021-10-01 20:30:00, 18.4, 10.5, 6.5, 10.0, 296, 0.0, ?, 60, 4.8, ?, 4.75, ?, 4.20
2021-10-01 20:45:00, 18.1, 10.7, 4.7, 8.0, 293, 0.0, ?, 62, 4.5, ?, 4.75, ?, 4.24
2021-10-01 21:00:00, 17.4, 10.5, 0.0, 0.0, 180, 0.0, ?, 64, 4.1, ?, 4.75, ?, 4.24
2021-10-01 21:15:00, 17.1, 10.5, 0.0, 0.0, 180, 0.0, ?, 65, 4.0, ?, 4.75, ?, 4.24
2021-10-01 21:30:00, 16.6, 10.9, 1.0, 6.0, 329, 0.0, ?, 69, 3.5, ?, 4.75, ?, 4.24
2021-10-01 21:45:00, 14.9, 11.5, 5.0, 6.0, 71, 0.0, ?, 80, 2.0, ?, 4.75, ?, 4.24
2021-10-01 22:00:00, 14.2, 11.5, 5.3, 6.0, 90, 0.0, ?, 84, 1.6, ?, 4.75, ?, 4.25
2021-10-01 22:15:00, 14.3, 11.8, 4.4, 6.0, 89, 0.0, ?, 85, 1.5, ?, 4.75, ?, 4.25
2021-10-01 22:30:00, 14.1, 11.8, 5.2, 6.0, 92, 0.0, ?, 86, 1.4, ?, 4.75, ?, 4.25
2021-10-01 22:45:00, 14.0, 11.7, 1.5, 5.0, 91, 0.0, ?, 86, 1.4, ?, 4.75, ?, 4.25
2021-10-01 23:00:00, 14.0, 11.5, 0.0, 0.0, 180, 0.0, ?, 85, 1.5, ?, 4.75, ?, 4.25
2021-10-01 23:15:00, 13.9, 11.6, 0.0, 0.0, 180, 0.0, ?, 86, 1.4, ?, 4.75, ?, 4.25
2021-10-01 23:30:00, 13.8, 11.5, 0.0, 0.0, 180, 0.0, ?, 86, 1.4, ?, 4.75, ?, 4.25
2021-10-01 23:45:00, 13.9, 11.8, 2.2, 5.0, 92, 0.0, ?, 87, 1.3, ?, 4.75, ?, 4.25
2021-10-02 00:00:00, 13.8, 11.7, 3.6, 5.0, 92, 0.0, ?, 87, 1.3, ?, 4.75, ?, 4.25
2021-10-02 00:15:00, 13.9, 11.6, 1.6, 5.0, 92, 0.0, ?, 86, 1.4, ?, 0.00, ?, 0.00
2021-10-02 00:30:00, 13.2, 11.1, 3.6, 6.0, 93, 0.0, ?, 87, 1.2, ?, 0.00, ?, 0.00
2021-10-02 00:45:00, 12.4, 10.5, 5.7, 8.0, 95, 0.0, ?, 88, 1.1, ?, 0.00, ?, 0.01
2021-10-02 01:00:00, 12.4, 10.6, 3.6, 6.0, 96, 0.0, ?, 89, 1.1, ?, 0.00, ?, 0.00
2021-10-02 01:15:00, 12.1, 10.3, 0.1, 2.0, 96, 0.0, ?, 89, 1.1, ?, 0.00, ?, 0.01
2021-10-02 01:30:00, 12.3, 10.7, 2.5, 5.0, 69, 0.0, ?, 90, 0.9, ?, 0.00, ?, 0.01
2021-10-02 01:45:00, 12.6, 10.8, 0.4, 3.0, 60, 0.0, ?, 89, 1.1, ?, 0.00, ?, 0.01
2021-10-02 02:00:00, 13.0, 10.9, 2.8, 5.0, 60, 0.0, ?, 87, 1.2, ?, 0.00, ?, 0.01
2021-10-02 02:15:00, 13.4, 10.9, 3.8, 5.0, 60, 0.0, ?, 85, 1.5, ?, 0.00, ?, 0.01
2021-10-02 02:30:00, 13.7, 11.2, 3.4, 6.0, 61, 0.0, ?, 85, 1.5, ?, 0.00, ?, 0.01
2021-10-02 02:45:00, 13.6, 11.1, 0.0, 0.0, 180, 0.0, ?, 85, 1.5, ?, 0.00, ?, 0.01
2021-10-02 03:00:00, 13.9, 11.2, 2.8, 5.0, 61, 0.0, ?, 84, 1.6, ?, 0.00, ?, 0.02
2021-10-02 03:15:00, 13.9, 11.2, 1.3, 3.0, 59, 0.0, ?, 84, 1.6, ?, 0.00, ?, 0.02
2021-10-02 03:30:00, 14.0, 11.2, 3.6, 6.0, 57, 0.0, ?, 83, 1.7, ?, 0.00, ?, 0.02
2021-10-02 03:45:00, 14.1, 11.3, 4.4, 6.0, 33, 0.0, ?, 83, 1.7, ?, 0.00, ?, 0.02
2021-10-02 04:00:00, 14.2, 11.4, 2.9, 5.0, 358, 0.0, ?, 83, 1.7, ?, 0.00, ?, 0.02
2021-10-02 04:15:00, 14.3, 11.3, 2.7, 5.0, 357, 0.0, ?, 82, 1.9, ?, 0.00, ?, 0.03
2021-10-02 04:30:00, 14.3, 11.3, 2.8, 5.0, 355, 0.0, ?, 82, 1.9, ?, 0.00, ?, 0.03
2021-10-02 04:45:00, 13.9, 11.4, 2.5, 5.0, 334, 0.0, ?, 85, 1.5, ?, 0.00, ?, 0.03
2021-10-02 05:00:00, 13.6, 11.3, 4.0, 6.0, 339, 0.0, ?, 86, 1.4, ?, 0.00, ?, 0.03
2021-10-02 05:15:00, 13.5, 11.2, 4.1, 6.0, 346, 0.0, ?, 86, 1.4, ?, 0.00, ?, 0.03
2021-10-02 05:30:00, 13.7, 11.4, 5.2, 6.0, 11, 0.0, ?, 86, 1.4, ?, 0.00, ?, 0.04
2021-10-02 05:45:00, 13.8, 11.3, 3.9, 6.0, 21, 0.0, ?, 85, 1.5, ?, 0.00, ?, 0.04
2021-10-02 06:00:00, 13.6, 11.3, 3.8, 6.0, 21, 0.0, ?, 86, 1.4, ?, 0.00, ?, 0.04
2021-10-02 06:15:00, 13.6, 11.5, 4.2, 6.0, 9, 0.0, ?, 87, 1.3, ?, 0.02, ?, 0.06
2021-10-02 06:30:00, 13.5, 11.4, 5.4, 6.0, 8, 0.0, ?, 87, 1.3, ?, 0.01, ?, 0.05
2021-10-02 06:45:00, 13.6, 11.6, 4.1, 6.0, 6, 0.0, ?, 88, 1.2, ?, 0.02, ?, 0.06
2021-10-02 07:00:00, 13.8, 12.0, 2.7, 5.0, 4, 0.0, ?, 89, 1.1, ?, 0.04, ?, 0.07
2021-10-02 07:15:00, 14.0, 12.2, 0.5, 5.0, 2, 0.0, ?, 89, 1.1, ?, 0.05, ?, 0.08
2021-10-02 07:30:00, 14.3, 12.0, 2.4, 6.0, 346, 0.0, ?, 86, 1.4, ?, 0.08, ?, 0.10
2021-10-02 07:45:00, 14.6, 11.9, 2.3, 6.0, 340, 0.0, ?, 84, 1.6, ?, 0.12, ?, 0.12
2021-10-02 08:00:00, 15.0, 12.1, 3.3, 6.0, 331, 0.0, ?, 83, 1.8, ?, 0.16, ?, 0.14
2021-10-02 08:15:00, 15.5, 12.3, 4.4, 11.0, 305, 0.0, ?, 81, 2.0, ?, 0.22, ?, 0.17
2021-10-02 08:30:00, 15.8, 12.0, 5.0, 10.0, 304, 0.0, ?, 78, 2.4, ?, 0.28, ?, 0.21
2021-10-02 08:45:00, 16.3, 12.1, 6.0, 11.0, 301, 0.0, ?, 76, 2.6, ?, 0.36, ?, 0.26
2021-10-02 09:00:00, 16.3, 12.5, 10.1, 21.0, 277, 0.0, ?, 78, 2.4, ?, 0.43, ?, 0.30
2021-10-02 09:15:00, 16.5, 12.3, 11.0, 23.0, 293, 0.0, ?, 76, 2.6, ?, 0.51, ?, 0.35
2021-10-02 09:30:00, 16.8, 11.9, 12.3, 21.0, 276, 0.0, ?, 73, 3.0, ?, 0.62, ?, 0.41
2021-10-02 09:45:00, 17.6, 12.3, 13.3, 21.0, 287, 0.0, ?, 71, 3.3, ?, 0.94, ?, 0.59
2021-10-02 10:00:00, 18.3, 12.3, 13.5, 21.0, 286, 0.0, ?, 68, 3.8, ?, 0.78, ?, 0.51
2021-10-02 10:15:00, 18.0, 11.8, 12.9, 23.0, 284, 0.0, ?, 67, 3.9, ?, 1.03, ?, 0.66
2021-10-02 10:30:00, 18.4, 12.4, 13.2, 24.0, 289, 0.0, ?, 68, 3.8, ?, 1.17, ?, 0.74
2021-10-02 10:45:00, 18.8, 12.3, 16.3, 34.0, 282, 0.0, ?, 66, 4.0, ?, 1.26, ?, 0.81
2021-10-02 11:00:00, 18.6, 11.7, 15.5, 31.0, 280, 0.0, ?, 64, 4.2, ?, 1.33, ?, 0.86
2021-10-02 11:15:00, 18.7, 12.0, 15.3, 29.0, 282, 0.0, ?, 65, 4.2, ?, 1.40, ?, 0.92
2021-10-02 11:30:00, 19.0, 12.5, 16.1, 29.0, 277, 0.0, ?, 66, 4.0, ?, 1.48, ?, 0.98
2021-10-02 11:45:00, 19.7, 12.7, 16.3, 26.0, 281, 0.0, ?, 64, 4.4, ?, 1.62, ?, 1.07
2021-10-02 12:00:00, 19.1, 11.6, 16.0, 26.0, 283, 0.0, ?, 62, 4.6, ?, 1.69, ?, 1.13
2021-10-02 12:15:00, 19.0, 12.0, 15.8, 29.0, 282, 0.0, ?, 64, 4.3, ?, 1.92, ?, 1.31
2021-10-02 12:30:00, 19.4, 12.4, 13.4, 21.0, 280, 0.0, ?, 64, 4.3, ?, 1.77, ?, 1.19
2021-10-02 12:45:00, 19.1, 12.1, 15.1, 24.0, 288, 0.0, ?, 64, 4.3, ?, 1.85, ?, 1.25
2021-10-02 13:00:00, 19.3, 11.3, 13.3, 26.0, 281, 0.0, ?, 60, 4.9, ?, 2.00, ?, 1.37
2021-10-02 13:15:00, 20.3, 11.8, 18.6, 31.0, 265, 0.0, ?, 58, 5.3, ?, 2.16, ?, 1.48
2021-10-02 13:30:00, 20.1, 12.3, 16.1, 31.0, 270, 0.0, ?, 61, 4.8, ?, 2.27, ?, 1.56
2021-10-02 13:45:00, 19.3, 12.6, 16.4, 27.0, 275, 0.0, ?, 65, 4.2, ?, 2.32, ?, 1.61
2021-10-02 14:00:00, 19.7, 12.5, 12.7, 21.0, 267, 0.0, ?, 63, 4.5, ?, 2.39, ?, 1.66
2021-10-02 14:15:00, 20.7, 12.4, 17.9, 32.0, 288, 0.0, ?, 59, 5.2, ?, 2.51, ?, 1.76
2021-10-02 14:30:00, 20.6, 11.8, 15.9, 32.0, 272, 0.0, ?, 57, 5.5, ?, 2.60, ?, 1.83
2021-10-02 14:45:00, 19.9, 11.4, 19.3, 32.0, 263, 0.0, ?, 58, 5.2, ?, 2.65, ?, 1.89
2021-10-02 15:00:00, 19.6, 11.9, 16.4, 26.0, 265, 0.0, ?, 61, 4.8, ?, 2.69, ?, 1.94
2021-10-02 15:15:00, 19.6, 11.6, 15.3, 26.0, 266, 0.0, ?, 60, 4.9, ?, 2.73, ?, 1.98
2021-10-02 15:30:00, 19.5, 11.8, 14.6, 23.0, 270, 0.0, ?, 61, 4.8, ?, 2.77, ?, 2.03
2021-10-02 15:45:00, 19.5, 11.8, 13.4, 23.0, 262, 0.0, ?, 61, 4.8, ?, 2.81, ?, 2.07
2021-10-02 16:00:00, 19.6, 11.4, 12.5, 19.0, 269, 0.0, ?, 59, 5.0, ?, 2.85, ?, 2.12
2021-10-02 16:15:00, 19.6, 12.1, 8.2, 18.0, 273, 0.0, ?, 62, 4.7, ?, 2.88, ?, 2.15
2021-10-02 16:30:00, 19.6, 11.6, 9.6, 23.0, 272, 0.0, ?, 60, 4.9, ?, 2.92, ?, 2.19
2021-10-02 16:45:00, 19.5, 11.5, 12.9, 23.0, 271, 0.0, ?, 60, 4.9, ?, 2.94, ?, 2.22
2021-10-02 17:00:00, 19.3, 12.1, 7.2, 14.0, 248, 0.0, ?, 63, 4.5, ?, 2.96, ?, 2.25
2021-10-02 17:15:00, 19.2, 12.2, 6.1, 13.0, 247, 0.0, ?, 64, 4.3, ?, 2.97, ?, 2.27
2021-10-02 17:30:00, 19.0, 12.3, 3.6, 8.0, 247, 0.0, ?, 65, 4.2, ?, 2.98, ?, 2.28
2021-10-02 17:45:00, 18.8, 12.1, 4.4, 6.0, 246, 0.0, ?, 65, 4.2, ?, 2.98, ?, 2.29
2021-10-02 18:00:00, 18.5, 12.3, 4.3, 6.0, 252, 0.0, ?, 67, 3.9, ?, 2.99, ?, 2.30
2021-10-02 18:15:00, 18.2, 11.7, 4.2, 6.0, 256, 0.0, ?, 66, 4.0, ?, 2.99, ?, 2.31
2021-10-02 18:30:00, 18.2, 11.7, 2.5, 5.0, 256, 0.0, ?, 66, 4.0, ?, 2.99, ?, 2.31
2021-10-02 18:45:00, 17.7, 12.4, 0.0, 2.0, 268, 0.0, ?, 71, 3.3, ?, 2.99, ?, 2.31
2021-10-02 19:00:00, 17.3, 12.0, 2.4, 3.0, 269, 0.0, ?, 71, 3.2, ?, 2.99, ?, 2.32
2021-10-02 19:15:00, 16.1, 12.5, 3.7, 6.0, 115, 0.0, ?, 79, 2.2, ?, 2.99, ?, 2.32
2021-10-02 19:30:00, 15.3, 12.6, 4.9, 6.0, 108, 0.0, ?, 84, 1.6, ?, 2.99, ?, 2.32
2021-10-02 19:45:00, 14.4, 12.1, 6.1, 8.0, 117, 0.0, ?, 86, 1.4, ?, 2.99, ?, 2.33
2021-10-02 20:00:00, 14.1, 12.0, 5.2, 6.0, 120, 0.0, ?, 87, 1.3, ?, 2.99, ?, 2.33
2021-10-02 20:15:00, 13.2, 10.9, 4.5, 6.0, 107, 0.0, ?, 86, 1.4, ?, 2.99, ?, 2.33
2021-10-02 20:30:00, 13.3, 11.5, 3.2, 6.0, 94, 0.0, ?, 89, 1.1, ?, 2.99, ?, 2.33
2021-10-02 20:45:00, 13.4, 11.3, 1.2, 5.0, 87, 0.0, ?, 87, 1.3, ?, 2.99, ?, 2.33
2021-10-02 21:00:00, 11.8, 9.7, 5.5, 8.0, 104, 0.0, ?, 87, 1.2, ?, 2.99, ?, 2.33
2021-10-02 21:15:00, 11.0, 9.3, 2.2, 5.0, 106, 0.0, ?, 89, 1.0, ?, 2.99, ?, 2.34
2021-10-02 21:30:00, 11.3, 10.0, 3.0, 5.0, 106, 0.0, ?, 92, 0.8, ?, 2.99, ?, 2.34
2021-10-02 21:45:00, 11.5, 10.1, 0.4, 3.0, 104, 0.0, ?, 91, 0.8, ?, 2.99, ?, 2.34
2021-10-02 22:00:00, 11.3, 9.9, 0.0, 0.0, 180, 0.0, ?, 91, 0.8, ?, 2.99, ?, 2.34
2021-10-02 22:15:00, 11.1, 9.5, 1.0, 3.0, 104, 0.0, ?, 90, 0.9, ?, 2.99, ?, 2.34
2021-10-02 22:30:00, 10.9, 9.3, 2.1, 5.0, 105, 0.0, ?, 90, 0.9, ?, 2.99, ?, 2.34
2021-10-02 22:45:00, 10.8, 9.2, 3.2, 5.0, 104, 0.0, ?, 90, 0.9, ?, 2.99, ?, 2.34
2021-10-02 23:00:00, 10.8, 9.4, 1.7, 5.0, 104, 0.0, ?, 91, 0.8, ?, 2.99, ?, 2.34
2021-10-02 23:15:00, 10.9, 9.3, 2.8, 5.0, 104, 0.0, ?, 90, 0.9, ?, 2.99, ?, 2.34
2021-10-02 23:30:00, 10.6, 9.0, 3.1, 5.0, 104, 0.0, ?, 90, 0.9, ?, 2.99, ?, 2.34
2021-10-02 23:45:00, 10.7, 9.1, 2.1, 5.0, 104, 0.0, ?, 90, 0.9, ?, 2.99, ?, 2.34
2021-10-03 00:00:00, 10.4, 8.7, 2.4, 5.0, 111, 0.0, ?, 89, 1.0, ?, 2.99, ?, 2.34
2021-10-03 00:15:00, 9.7, 8.1, 1.2, 5.0, 112, 0.0, ?, 90, 0.8, ?, 0.00, ?, 0.00
2021-10-03 00:30:00, 10.0, 8.8, 1.9, 5.0, 57, 0.0, ?, 92, 0.7, ?, 0.00, ?, 0.00
2021-10-03 00:45:00, 10.5, 8.9, 5.2, 6.0, 31, 0.0, ?, 90, 0.9, ?, 0.00, ?, 0.00
2021-10-03 01:00:00, 10.0, 8.4, 1.4, 5.0, 28, 0.0, ?, 90, 0.9, ?, 0.00, ?, 0.00
2021-10-03 01:15:00, 9.9, 8.5, 2.9, 5.0, 28, 0.0, ?, 91, 0.8, ?, 0.00, ?, 0.00
2021-10-03 01:30:00, 10.0, 8.6, 3.1, 5.0, 28, 0.0, ?, 91, 0.8, ?, 0.00, ?, 0.01
2021-10-03 01:45:00, 9.6, 8.2, 0.3, 3.0, 28, 0.0, ?, 91, 0.8, ?, 0.00, ?, 0.01
