"Llara (Mulgate Creek)" spanning 2021-08-01 00:00:00+10:00 to 2021-09-01 00:00:00+10:00
Generated at 2022-02-11 10:59:04.181231+11:00

Time, Temperature (C), Dew Point (C), Wind (km/h), Gust (km/h), Wind Dir, Rain Since 9am (mm), MSLP (hPa), Rel Humidity (%), Delta-T (C), Int Temp (C), Solar Rad (kWh/m^2), UV, ETo (mm)
2021-08-01 15:15:00, 25.1, 13.6, 15.6, 27.0, 257, 0.0, ?, 49, 7.5, ?, 2.54, ?, 2.96
2021-08-01 15:30:00, 24.3, 13.2, 19.7, 29.0, 238, 0.0, ?, 50, 7.2, ?, 2.62, ?, 3.10
2021-08-01 15:45:00, 23.8, 12.4, 16.6, 27.0, 241, 0.0, ?, 49, 7.2, ?, 2.57, ?, 3.03
2021-08-01 16:00:00, 23.5, 11.9, 13.0, 21.0, 248, 0.0, ?, 48, 7.3, ?, 2.64, ?, 3.15
2021-08-01 16:15:00, 23.3, 12.3, 13.1, 21.0, 240, 0.0, ?, 50, 7.0, ?, 2.66, ?, 3.19
2021-08-01 16:30:00, 22.1, 12.4, 11.9, 23.0, 234, 0.0, ?, 54, 6.2, ?, 2.67, ?, 3.23
2021-08-01 16:45:00, 21.2, 11.5, 11.6, 23.0, 223, 0.0, ?, 54, 6.0, ?, 2.68, ?, 3.26
2021-08-01 17:00:00, 20.8, 10.9, 14.6, 24.0, 225, 0.0, ?, 53, 6.1, ?, 2.69, ?, 3.30
2021-08-01 17:15:00, 20.4, 11.1, 14.1, 21.0, 228, 0.0, ?, 55, 5.8, ?, 2.69, ?, 3.33
2021-08-01 17:30:00, 19.5, 11.0, 12.1, 21.0, 219, 0.0, ?, 58, 5.2, ?, 2.69, ?, 3.36
2021-08-01 17:45:00, 18.9, 10.7, 8.0, 13.0, 192, 0.0, ?, 59, 5.0, ?, 2.69, ?, 3.38
2021-08-01 18:00:00, 18.9, 10.5, 8.2, 13.0, 190, 0.0, ?, 58, 5.1, ?, 2.69, ?, 3.39
2021-08-01 18:15:00, 18.8, 10.4, 7.8, 11.0, 187, 0.0, ?, 58, 5.0, ?, 2.69, ?, 3.40
2021-08-01 18:30:00, 18.7, 10.5, 7.8, 13.0, 184, 0.0, ?, 59, 5.0, ?, 2.69, ?, 3.41
2021-08-01 18:45:00, 18.4, 10.2, 12.0, 18.0, 199, 0.0, ?, 59, 4.9, ?, 2.69, ?, 3.43
2021-08-01 19:00:00, 17.6, 10.2, 10.7, 18.0, 183, 0.0, ?, 62, 4.4, ?, 2.69, ?, 3.44
2021-08-01 19:15:00, 17.2, 10.3, 10.2, 16.0, 181, 0.0, ?, 64, 4.1, ?, 2.69, ?, 3.45
2021-08-01 19:30:00, 16.5, 10.1, 8.9, 14.0, 178, 0.0, ?, 66, 3.8, ?, 2.69, ?, 3.46
2021-08-01 19:45:00, 16.8, 9.7, 13.3, 19.0, 177, 0.0, ?, 63, 4.2, ?, 2.69, ?, 3.47
2021-08-01 20:00:00, 16.6, 9.5, 13.2, 19.0, 178, 0.0, ?, 63, 4.2, ?, 2.69, ?, 3.49
2021-08-01 20:15:00, 16.5, 9.2, 12.2, 16.0, 176, 0.0, ?, 62, 4.2, ?, 2.69, ?, 3.50
2021-08-01 20:30:00, 16.4, 9.1, 11.1, 19.0, 170, 0.0, ?, 62, 4.2, ?, 2.69, ?, 3.51
2021-08-01 20:45:00, 16.3, 9.0, 11.6, 21.0, 166, 0.0, ?, 62, 4.2, ?, 2.69, ?, 3.52
2021-08-01 21:00:00, 15.6, 8.8, 10.1, 16.0, 155, 0.0, ?, 64, 3.9, ?, 2.69, ?, 3.54
2021-08-01 21:15:00, 15.0, 8.9, 10.1, 14.0, 141, 0.0, ?, 67, 3.5, ?, 2.69, ?, 3.55
2021-08-01 21:30:00, 15.1, 8.8, 9.1, 13.0, 127, 0.0, ?, 66, 3.6, ?, 2.69, ?, 3.55
2021-08-01 21:45:00, 14.6, 8.8, 8.2, 11.0, 105, 0.0, ?, 68, 3.4, ?, 2.69, ?, 3.56
2021-08-01 22:00:00, 14.3, 8.9, 3.7, 11.0, 95, 0.0, ?, 70, 3.1, ?, 2.69, ?, 3.57
2021-08-01 22:15:00, 14.8, 8.9, 6.4, 11.0, 116, 0.0, ?, 68, 3.4, ?, 2.69, ?, 3.57
2021-08-01 22:30:00, 14.1, 8.7, 3.0, 6.0, 162, 0.0, ?, 70, 3.0, ?, 2.69, ?, 3.58
2021-08-01 22:45:00, 13.9, 8.5, 4.6, 10.0, 210, 0.0, ?, 70, 3.0, ?, 2.69, ?, 3.58
2021-08-01 23:00:00, 12.9, 8.2, 2.4, 8.0, 211, 0.0, ?, 73, 2.6, ?, 2.69, ?, 3.59
2021-08-01 23:15:00, 13.1, 8.4, 5.6, 8.0, 218, 0.0, ?, 73, 2.6, ?, 2.69, ?, 3.59
2021-08-01 23:30:00, 13.0, 8.1, 4.7, 8.0, 176, 0.0, ?, 72, 2.8, ?, 2.69, ?, 3.60
2021-08-01 23:45:00, 12.0, 8.1, 4.2, 8.0, 42, 0.0, ?, 77, 2.2, ?, 2.69, ?, 3.60
2021-08-02 00:00:00, 11.5, 7.8, 4.1, 6.0, 145, 0.0, ?, 78, 2.0, ?, 2.69, ?, 3.60
2021-08-02 00:15:00, 10.8, 7.7, 5.4, 8.0, 134, 0.0, ?, 81, 1.7, ?, 0.00, ?, 0.00
2021-08-02 00:30:00, 9.8, 7.0, 2.8, 5.0, 128, 0.0, ?, 83, 1.5, ?, 0.00, ?, 0.00
2021-08-02 00:45:00, 9.7, 7.0, 2.0, 5.0, 126, 0.0, ?, 83, 1.5, ?, 0.00, ?, 0.01
2021-08-02 01:00:00, 10.1, 7.3, 2.2, 5.0, 105, 0.0, ?, 83, 1.5, ?, 0.00, ?, 0.01
2021-08-02 01:15:00, 10.2, 7.4, 7.5, 14.0, 180, 0.0, ?, 83, 1.5, ?, 0.00, ?, 0.01
2021-08-02 01:30:00, 10.6, 7.8, 12.7, 18.0, 180, 0.0, ?, 83, 1.6, ?, 0.00, ?, 0.02
2021-08-02 01:45:00, 10.3, 7.7, 12.7, 21.0, 180, 0.0, ?, 84, 1.4, ?, 0.00, ?, 0.02
2021-08-02 02:00:00, 10.2, 7.6, 11.3, 18.0, 179, 0.0, ?, 84, 1.4, ?, 0.00, ?, 0.02
2021-08-02 02:15:00, 10.5, 7.9, 11.2, 16.0, 176, 0.0, ?, 84, 1.4, ?, 0.00, ?, 0.03
2021-08-02 02:30:00, 10.6, 8.0, 12.0, 18.0, 171, 0.0, ?, 84, 1.4, ?, 0.00, ?, 0.03
2021-08-02 02:45:00, 11.0, 8.2, 10.0, 16.0, 173, 0.0, ?, 83, 1.6, ?, 0.00, ?, 0.04
2021-08-02 03:00:00, 11.4, 8.3, 13.1, 21.0, 175, 0.0, ?, 81, 1.8, ?, 0.00, ?, 0.04
2021-08-02 03:15:00, 11.1, 8.1, 10.1, 16.0, 171, 0.0, ?, 82, 1.6, ?, 0.00, ?, 0.05
2021-08-02 03:30:00, 10.7, 8.1, 9.9, 14.0, 176, 0.0, ?, 84, 1.4, ?, 0.00, ?, 0.05
2021-08-02 03:45:00, 10.9, 8.1, 10.9, 16.0, 174, 0.0, ?, 83, 1.6, ?, 0.00, ?, 0.05
2021-08-02 04:00:00, 9.9, 7.3, 7.5, 11.0, 155, 0.0, ?, 84, 1.4, ?, 0.00, ?, 0.06
2021-08-02 04:15:00, 9.4, 7.2, 8.0, 11.0, 170, 0.0, ?, 86, 1.2, ?, 0.00, ?, 0.06
2021-08-02 04:30:00, 9.0, 7.0, 6.6, 10.0, 158, 0.0, ?, 87, 1.1, ?, 0.00, ?, 0.06
2021-08-02 04:45:00, 8.9, 6.9, 8.0, 11.0, 161, 0.0, ?, 87, 1.1, ?, 0.00, ?, 0.06
2021-08-02 05:00:00, 8.6, 6.7, 6.1, 10.0, 147, 0.0, ?, 88, 1.0, ?, 0.00, ?, 0.07
2021-08-02 05:15:00, 8.5, 6.5, 6.6, 11.0, 149, 0.0, ?, 87, 1.1, ?, 0.00, ?, 0.07
2021-08-02 05:30:00, 8.4, 6.5, 10.2, 14.0, 172, 0.0, ?, 88, 1.0, ?, 0.00, ?, 0.07
2021-08-02 05:45:00, 8.1, 6.2, 7.3, 11.0, 152, 0.0, ?, 88, 1.0, ?, 0.00, ?, 0.07
2021-08-02 06:00:00, 7.9, 6.0, 4.1, 10.0, 135, 0.0, ?, 88, 1.0, ?, 0.00, ?, 0.07
2021-08-02 06:15:00, 7.9, 6.2, 4.6, 8.0, 171, 0.0, ?, 89, 0.9, ?, 0.00, ?, 0.08
2021-08-02 06:30:00, 7.6, 5.9, 4.4, 8.0, 174, 0.0, ?, 89, 0.9, ?, 0.00, ?, 0.08
2021-08-02 06:45:00, 7.6, 5.7, 4.4, 6.0, 160, 0.0, ?, 88, 0.9, ?, 0.00, ?, 0.08
2021-08-02 07:00:00, 7.5, 5.5, 3.7, 8.0, 169, 0.0, ?, 87, 1.1, ?, 0.00, ?, 0.08
2021-08-02 07:15:00, 7.0, 5.3, 2.9, 6.0, 71, 0.0, ?, 89, 0.8, ?, 0.01, ?, 0.09
2021-08-02 07:30:00, 7.3, 5.8, 2.1, 5.0, 32, 0.0, ?, 90, 0.8, ?, 0.02, ?, 0.09
2021-08-02 07:45:00, 7.8, 6.3, 1.0, 3.0, 32, 0.0, ?, 90, 0.8, ?, 0.05, ?, 0.10
2021-08-02 08:00:00, 8.6, 6.9, 0.6, 3.0, 32, 0.0, ?, 89, 0.9, ?, 0.08, ?, 0.12
2021-08-02 08:15:00, 9.8, 8.1, 0.4, 3.0, 32, 0.0, ?, 89, 0.9, ?, 0.12, ?, 0.14
2021-08-02 08:30:00, 11.5, 9.2, 0.0, 0.0, 180, 0.0, ?, 86, 1.3, ?, 0.17, ?, 0.16
2021-08-02 08:45:00, 12.4, 9.6, 2.4, 6.0, 162, 0.0, ?, 83, 1.6, ?, 0.23, ?, 0.19
2021-08-02 09:00:00, 13.4, 10.4, 3.5, 6.0, 173, 0.0, ?, 82, 1.8, ?, 0.29, ?, 0.23
2021-08-02 09:15:00, 14.4, 10.6, 2.3, 6.0, 187, 0.0, ?, 78, 2.2, ?, 0.36, ?, 0.27
2021-08-02 09:30:00, 15.3, 10.7, 3.5, 8.0, 189, 0.0, ?, 74, 2.8, ?, 0.44, ?, 0.31
2021-08-02 09:45:00, 16.3, 10.8, 4.1, 8.0, 199, 0.0, ?, 70, 3.3, ?, 0.53, ?, 0.36
2021-08-02 10:00:00, 17.3, 11.1, 3.1, 6.0, 199, 0.0, ?, 67, 3.8, ?, 0.62, ?, 0.42
2021-08-02 10:15:00, 17.9, 11.9, 5.4, 10.0, 216, 0.0, ?, 68, 3.7, ?, 0.71, ?, 0.48
2021-08-02 10:30:00, 18.0, 11.5, 6.9, 11.0, 225, 0.0, ?, 66, 4.0, ?, 0.81, ?, 0.54
2021-08-02 10:45:00, 18.6, 11.9, 3.8, 8.0, 208, 0.0, ?, 65, 4.2, ?, 0.91, ?, 0.60
2021-08-02 11:00:00, 19.3, 11.8, 2.6, 8.0, 228, 0.0, ?, 62, 4.6, ?, 1.02, ?, 0.67
2021-08-02 11:15:00, 20.0, 11.0, 3.3, 10.0, 271, 0.0, ?, 56, 5.5, ?, 1.13, ?, 0.74
2021-08-02 11:30:00, 20.2, 10.0, 4.6, 10.0, 268, 0.0, ?, 52, 6.1, ?, 1.24, ?, 0.81
2021-08-02 11:45:00, 20.7, 10.5, 3.2, 10.0, 287, 0.0, ?, 52, 6.2, ?, 1.35, ?, 0.89
2021-08-02 12:00:00, 20.9, 9.8, 3.5, 6.0, 279, 0.0, ?, 49, 6.7, ?, 1.47, ?, 0.96
2021-08-02 12:15:00, 21.3, 10.7, 2.4, 8.0, 242, 0.0, ?, 51, 6.5, ?, 1.58, ?, 1.04
2021-08-02 12:30:00, 21.4, 9.9, 7.2, 16.0, 307, 0.0, ?, 48, 6.9, ?, 1.69, ?, 1.12
2021-08-02 12:45:00, 21.6, 10.4, 6.2, 18.0, 304, 0.0, ?, 49, 6.8, ?, 1.80, ?, 1.20
2021-08-02 13:00:00, 21.8, 9.7, 4.3, 11.0, 298, 0.0, ?, 46, 7.3, ?, 1.91, ?, 1.28
2021-08-02 13:15:00, 21.9, 9.1, 6.8, 16.0, 292, 0.0, ?, 44, 7.7, ?, 2.01, ?, 1.36
2021-08-02 13:30:00, 22.0, 10.2, 5.0, 16.0, 309, 0.0, ?, 47, 7.2, ?, 2.11, ?, 1.43
2021-08-02 13:45:00, 22.3, 10.4, 3.5, 10.0, 269, 0.0, ?, 47, 7.2, ?, 2.21, ?, 1.50
2021-08-02 14:00:00, 22.3, 10.4, 5.2, 13.0, 304, 0.0, ?, 47, 7.2, ?, 2.30, ?, 1.57
2021-08-02 14:15:00, 22.3, 9.5, 6.6, 13.0, 308, 0.0, ?, 44, 7.7, ?, 2.39, ?, 1.64
2021-08-02 14:30:00, 22.5, 9.6, 3.2, 10.0, 249, 0.0, ?, 44, 7.8, ?, 2.47, ?, 1.70
2021-08-02 14:45:00, 23.4, 11.1, 0.9, 5.0, 275, 0.0, ?, 46, 7.6, ?, 2.55, ?, 1.75
2021-08-02 15:00:00, 22.9, 11.9, 3.7, 10.0, 241, 0.0, ?, 50, 6.9, ?, 2.62, ?, 1.80
2021-08-02 15:15:00, 22.6, 11.3, 5.0, 11.0, 250, 0.0, ?, 49, 7.0, ?, 2.68, ?, 1.85
2021-08-02 15:30:00, 21.9, 11.3, 4.8, 8.0, 307, 0.0, ?, 51, 6.5, ?, 2.70, ?, 1.88
2021-08-02 15:45:00, 20.7, 9.3, 4.5, 8.0, 295, 0.0, ?, 48, 6.8, ?, 2.72, ?, 1.90
2021-08-02 16:00:00, 21.4, 10.8, 2.1, 5.0, 277, 0.0, ?, 51, 6.5, ?, 2.73, ?, 1.92
2021-08-02 16:15:00, 21.3, 12.4, 0.0, 0.0, 180, 0.0, ?, 57, 5.6, ?, 2.75, ?, 1.93
2021-08-02 16:30:00, 21.2, 9.7, 0.0, 0.0, 180, 0.0, ?, 48, 6.9, ?, 2.75, ?, 1.93
2021-08-02 16:45:00, 21.0, 9.3, 0.4, 3.0, 278, 0.0, ?, 47, 7.0, ?, 2.76, ?, 1.94
2021-08-02 17:00:00, 20.5, 11.1, 3.5, 5.0, 277, 0.0, ?, 55, 5.8, ?, 2.76, ?, 1.95
2021-08-02 17:15:00, 20.4, 10.8, 3.6, 5.0, 302, 0.0, ?, 54, 5.8, ?, 2.77, ?, 1.96
2021-08-02 17:30:00, 19.3, 11.1, 4.2, 6.0, 40, 0.0, ?, 59, 5.0, ?, 2.77, ?, 1.97
2021-08-02 17:45:00, 18.6, 12.1, 3.9, 10.0, 85, 0.0, ?, 66, 4.0, ?, 2.77, ?, 1.98
2021-08-02 18:00:00, 16.9, 12.4, 5.1, 10.0, 115, 0.0, ?, 75, 2.8, ?, 2.77, ?, 1.98
2021-08-02 18:15:00, 16.4, 11.3, 2.2, 6.0, 113, 0.0, ?, 72, 3.0, ?, 2.77, ?, 1.98
2021-08-02 18:30:00, 16.9, 11.4, 1.3, 8.0, 75, 0.0, ?, 70, 3.4, ?, 2.77, ?, 1.99
2021-08-02 18:45:00, 16.3, 11.7, 5.0, 10.0, 38, 0.0, ?, 74, 2.9, ?, 2.77, ?, 1.99
2021-08-02 19:00:00, 15.8, 11.8, 1.4, 5.0, 44, 0.0, ?, 77, 2.5, ?, 2.77, ?, 1.99
2021-08-02 19:15:00, 16.1, 11.5, 4.9, 6.0, 103, 0.0, ?, 74, 2.8, ?, 2.77, ?, 2.00
2021-08-02 19:30:00, 15.5, 11.9, 4.7, 6.0, 129, 0.0, ?, 79, 2.2, ?, 2.77, ?, 2.00
2021-08-02 19:45:00, 15.4, 11.6, 7.9, 13.0, 45, 0.0, ?, 78, 2.3, ?, 2.77, ?, 2.01
2021-08-02 20:00:00, 16.2, 11.1, 9.3, 13.0, 30, 0.0, ?, 72, 3.0, ?, 2.77, ?, 2.02
2021-08-02 20:15:00, 17.3, 11.1, 9.1, 13.0, 49, 0.0, ?, 67, 3.8, ?, 2.77, ?, 2.03
2021-08-02 20:30:00, 17.1, 11.1, 9.5, 13.0, 37, 0.0, ?, 68, 3.6, ?, 2.77, ?, 2.04
2021-08-02 20:45:00, 16.3, 11.0, 4.9, 10.0, 305, 0.0, ?, 71, 3.2, ?, 2.77, ?, 2.04
2021-08-02 21:00:00, 16.5, 11.2, 3.5, 6.0, 320, 0.0, ?, 71, 3.2, ?, 2.77, ?, 2.05
2021-08-02 21:15:00, 16.6, 11.3, 4.1, 6.0, 315, 0.0, ?, 71, 3.2, ?, 2.77, ?, 2.05
2021-08-02 21:30:00, 15.7, 11.5, 7.7, 11.0, 147, 0.0, ?, 76, 2.5, ?, 2.77, ?, 2.06
2021-08-02 21:45:00, 15.0, 11.6, 5.2, 13.0, 133, 0.0, ?, 80, 2.1, ?, 2.77, ?, 2.06
2021-08-02 22:00:00, 15.4, 11.2, 7.6, 13.0, 37, 0.0, ?, 76, 2.5, ?, 2.77, ?, 2.07
2021-08-02 22:15:00, 17.3, 11.3, 9.1, 16.0, 28, 0.0, ?, 68, 3.6, ?, 2.77, ?, 2.08
2021-08-02 22:30:00, 17.8, 10.7, 10.0, 21.0, 17, 0.0, ?, 63, 4.3, ?, 2.77, ?, 2.09
2021-08-02 22:45:00, 18.3, 10.9, 13.5, 19.0, 6, 0.0, ?, 62, 4.5, ?, 2.77, ?, 2.10
2021-08-02 23:00:00, 17.7, 11.3, 17.8, 26.0, 25, 0.2, ?, 66, 3.9, ?, 2.77, ?, 2.12
2021-08-02 23:15:00, 18.1, 11.2, 20.9, 34.0, 34, 0.2, ?, 64, 4.2, ?, 2.77, ?, 2.13
2021-08-02 23:30:00, 18.2, 11.3, 20.4, 34.0, 35, 0.2, ?, 64, 4.2, ?, 2.77, ?, 2.15
2021-08-02 23:45:00, 19.2, 11.0, 27.2, 52.0, 20, 0.2, ?, 59, 5.0, ?, 2.77, ?, 2.17
2021-08-03 00:00:00, 18.6, 11.7, 29.3, 45.0, 24, 0.2, ?, 64, 4.2, ?, 2.77, ?, 2.19
2021-08-03 00:15:00, 17.1, 12.0, 23.7, 42.0, 30, 0.2, ?, 72, 3.1, ?, 0.00, ?, 0.01
2021-08-03 00:30:00, 16.8, 12.1, 16.9, 29.0, 23, 0.2, ?, 74, 2.9, ?, 0.00, ?, 0.02
2021-08-03 00:45:00, 16.5, 12.5, 17.2, 27.0, 5, 0.2, ?, 77, 2.5, ?, 0.00, ?, 0.03
2021-08-03 01:00:00, 15.5, 12.6, 13.1, 19.0, 8, 0.8, ?, 83, 1.8, ?, 0.00, ?, 0.04
2021-08-03 01:15:00, 15.0, 12.9, 11.9, 19.0, 4, 1.6, ?, 87, 1.4, ?, 0.00, ?, 0.04
2021-08-03 01:30:00, 15.0, 13.0, 14.4, 29.0, 20, 2.8, ?, 88, 1.2, ?, 0.00, ?, 0.05
2021-08-03 01:45:00, 14.8, 13.0, 13.7, 24.0, 14, 3.2, ?, 89, 1.1, ?, 0.00, ?, 0.05
